NO,종목명,현재가,전일비,등락률,액면가,시가총액,상장주식수,외국인비율,거래량,PER,ROI
739,덕양산업,"4,175",상승180,+4.51%,500,"1,360","32,565",0.73,"2,332,276",8.61,22.57
740,팜스코,"3,685",하락60,-1.60%,500,"1,353","36,728",1.31,"6,841",-4.13,-11.68
741,한솔홀딩스,"3,220",상승5,+0.16%,"1,000","1,353","42,009",12.23,"12,373",2.81,8.83
742,한국수출포장,"3,380",하락50,-1.46%,500,"1,352","40,000",3.80,"16,030",6.65,7.47
743,신흥,"14,230",하락10,-0.07%,500,"1,352","9,500",0.09,892,15.97,8.13
744,유화증권,"2,380",0,0.00%,"1,000","1,350","56,702",1.33,"9,057",41.75,0.85
745,삼원강재,"3,365",상승5,+0.15%,500,"1,346","40,000",0.47,"46,923",10.35,5.79
746,샘표식품,"29,450",하락150,-0.51%,500,"1,345","4,568",4.55,"1,192",10.27,5.92
747,한국화장품제조,"29,650",하락400,-1.33%,500,"1,344","4,532",1.72,"19,855",33.31,8.94
748,웅진,"1,672",하락38,-2.22%,500,"1,336","79,927",3.77,"207,091",16.23,11.86
749,ARIRANG 국고채30년액티브,"98,375",하락115,-0.12%,0,"1,336","1,358",0.00,5,N/A,N/A
750,광전자,"2,305",하락5,-0.22%,500,"1,336","57,944",20.43,"13,786",9.64,6.33
751,TIGER 현대차그룹+펀더멘털,"24,180",상승35,+0.14%,0,"1,330","5,500",0.01,"1,953",N/A,N/A
752,디와이파워,"12,030",상승20,+0.17%,500,"1,328","11,042",4.98,"17,386",7.44,7.66
753,삼성 레버리지 천연가스 선물 ETN B,"1,560",하락170,-9.83%,0,"1,326","85,000",0.00,"1,271,746",N/A,N/A
754,KBSTAR 코스닥150,"13,420",하락210,-1.54%,0,"1,326","9,880",0.02,753,N/A,N/A
755,KCTC,"4,410",상승20,+0.46%,500,"1,323","30,000",2.05,"18,145",5.03,11.14
756,SOL 미국배당다우존스,"9,645",상승5,+0.05%,0,"1,321","13,700",0.22,"146,196",N/A,N/A
757,한국내화,"3,215",하락5,-0.16%,500,"1,320","41,067",0.44,"23,517",160.75,0.34
758,한국공항,"41,450",상승250,+0.61%,"5,000","1,312","3,166",4.41,"1,065",22.72,1.84
759,경동도시가스,"22,150",하락50,-0.23%,"2,500","1,306","5,895",17.50,"3,585",5.40,6.28
760,TRUE 코스피 양매도 5% OTM ETN,"8,595",0,0.00%,0,"1,289","15,000",0.00,0,N/A,N/A
761,극동유화,"3,680",하락15,-0.41%,500,"1,283","34,869",2.44,"18,690",6.42,10.63
762,조흥,"208,500","상승1,500",+0.72%,"5,000","1,251",600,0.00,2,11.24,N/A
763,한국화장품,"7,780",하락110,-1.39%,500,"1,250","16,068",1.16,"11,249",210.27,2.68
764,KTOP K200액티브,"10,380",하락30,-0.29%,0,"1,246","12,000",0.00,253,N/A,N/A
765,조선선재,"98,900",하락400,-0.40%,500,"1,244","1,258",1.90,"1,335",11.82,8.02
766,TIGER 종합채권(AA-이상)액티브,"50,350",하락70,-0.14%,0,"1,244","2,470",0.00,35,N/A,N/A
767,미래에셋 코스피 양매도 5% OTM ETN,"8,285",0,0.00%,0,"1,243","15,000",0.00,0,N/A,N/A
768,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,"62,135","상승6,050",+10.79%,0,"1,243","2,000",0.00,"4,372",N/A,N/A
769,금비,"124,200","상승4,000",+3.33%,"5,000","1,242","1,000",1.62,"4,501",-9.05,-13.84
770,CJ우,"54,900",하락400,-0.72%,"5,000","1,241","2,260",7.63,227,9.69,N/A
771,두산퓨얼셀1우,"9,280",하락110,-1.17%,100,"1,240","13,364",15.42,"1,823",197.45,N/A
772,한국특강,"2,045",0,0.00%,500,"1,239","60,590",0.29,"1,083",2.98,23.44
773,TIGER 중국소비테마,"7,325",하락50,-0.68%,0,"1,237","16,890",0.00,"8,917",N/A,N/A
774,일성건설,"2,285",하락35,-1.51%,500,"1,234","54,025",65.40,"67,526",17.05,6.30
775,대신증권2우B,"12,250",상승10,+0.08%,"5,000","1,225","10,000",2.21,723,9.17,N/A
776,미래산업,"26,700",하락100,-0.37%,500,"1,222","4,575",2.46,"117,639",14.82,9.02
777,KTis,"3,485",하락30,-0.85%,500,"1,213","34,802",5.94,"58,335",7.63,8.19
778,키움 INDXX 미국테크탑10 ETN,"11,980",0,0.00%,0,"1,198","10,000",0.00,0,N/A,N/A
779,화승코퍼레이션,"2,385",상승75,+3.25%,500,"1,194","50,051",2.10,"341,137",42.59,1.68
780,KBSTAR 코스닥150선물레버리지,"12,260",하락370,-2.93%,0,"1,189","9,700",0.00,"27,877",N/A,N/A
781,ACE 24-12 회사채(AA-이상)액티브,"105,380",하락10,-0.01%,0,"1,179","1,119",0.11,10,N/A,N/A
782,TIGER 코스닥150,"13,900",하락195,-1.38%,0,"1,176","8,460",0.04,"18,314",N/A,N/A
783,한진중공업홀딩스,"3,970",0,0.00%,"5,000","1,172","29,530",1.43,"2,109",7.97,4.44
784,한양증권,"9,160",0,0.00%,"5,000","1,166","12,729",6.69,365,5.05,5.39
785,동방,"2,415",하락10,-0.41%,"1,000","1,159","47,972",2.51,"25,026",142.06,0.63
786,TIGER 200선물인버스2X,"2,770",상승15,+0.54%,0,"1,158","41,800",2.55,"612,473",N/A,N/A
787,세이브존I&C,"2,815",하락15,-0.53%,"1,000","1,155","41,041",9.17,"1,247",12.57,1.99
788,삼익악기,"1,273",하락4,-0.31%,500,"1,152","90,531",2.47,"24,804",7.62,5.85
789,유니드비티플러스,"10,860",상승290,+2.74%,"1,000","1,152","10,611",6.15,"68,377",19.75,N/A
790,KODEX 미국달러선물,"12,015",상승15,+0.13%,0,"1,152","9,590",0.33,"13,943",N/A,N/A
791,CJ씨푸드,"3,205",상승40,+1.26%,500,"1,152","35,931",1.87,"171,262",15.63,10.39
792,미창석유,"65,900",하락800,-1.20%,"5,000","1,146","1,740",31.94,739,4.90,7.51
793,토니모리,"4,765",하락95,-1.95%,200,"1,146","24,055",1.67,"41,951","-1,588.33",-0.09
794,KODEX 미국나스닥100선물(H),"16,065",상승35,+0.22%,0,"1,141","7,100",2.95,"223,483",N/A,N/A
795,인천도시가스,"26,000",상승50,+0.19%,"5,000","1,137","4,375",2.58,138,9.34,6.23
796,유니켐,"1,453",하락4,-0.27%,500,"1,137","78,227",2.27,"67,944",45.41,2.04
797,KBSTAR 2차전지액티브,"13,680",하락140,-1.01%,0,"1,133","8,280",0.00,"92,450",N/A,N/A
798,대유플러스,931,하락18,-1.90%,500,"1,126","120,999",1.23,"534,621",-2.96,-46.38
799,유니온,"7,190",하락390,-5.15%,500,"1,122","15,612",1.71,"1,024,002",-11.10,-8.03
800,TIGER 미국채10년선물,"11,840",상승40,+0.34%,0,"1,113","9,400",0.64,"26,762",N/A,N/A
801,제일연마,"11,100",하락80,-0.72%,500,"1,110","10,000",4.78,670,50.68,2.37
802,가온전선,"17,420",하락90,-0.51%,"5,000","1,108","6,359",2.64,"19,877",8.78,3.66
803,삼화전기,"16,730",하락420,-2.45%,"1,000","1,106","6,614",24.73,"5,442",10.38,16.03
804,삼일제약,"7,350",하락220,-2.91%,500,"1,103","15,010",3.42,"42,041","-3,675.00",-0.03
805,무림페이퍼,"2,645",상승10,+0.38%,"2,500","1,101","41,609",3.68,"60,244",7.25,3.75
806,대원화성,"2,660",하락90,-3.27%,500,"1,097","41,249",1.53,"214,253",-11.37,-14.44
807,TIGER 미디어컨텐츠,"7,245",하락100,-1.36%,0,"1,093","15,090",0.10,"32,317",N/A,N/A
808,에이플러스에셋,"4,825",상승15,+0.31%,500,"1,091","22,608",1.38,"1,453",2.17,41.26
809,KBSTAR 25-11 회사채(AA-이상)액티브,"52,815",하락30,-0.06%,0,"1,089","2,062",0.07,565,N/A,N/A
810,KODEX 국채선물10년,"64,450",하락210,-0.32%,0,"1,087","1,686",0.05,586,N/A,N/A
811,큐로,467,하락6,-1.27%,500,"1,080","231,212",1.48,"1,220,788",9.53,10.85
812,TRUE 레버리지 나스닥 100 ETN,"21,550",상승100,+0.47%,0,"1,078","5,000",0.00,"17,308",N/A,N/A
813,플레이그램,888,하락19,-2.09%,100,"1,076","121,195",2.64,"478,369",63.43,2.05
814,이지스레지던스리츠,"3,790",상승5,+0.13%,"1,000","1,075","28,359",0.33,"2,376",1.71,N/A
815,웰바이오텍,"1,616",상승19,+1.19%,500,"1,074","66,432",2.25,"227,953",-16.49,-17.91
816,팜젠사이언스,"6,770",하락40,-0.59%,500,"1,072","15,831",2.40,"24,383",1.51,41.94
817,유유제약,"6,200",하락50,-0.80%,"1,000","1,068","17,232",1.95,"11,565",-20.53,-4.97
818,깨끗한나라,"2,855",하락15,-0.52%,"1,000","1,063","37,241",0.99,"40,342",-37.08,-1.24
819,지투알,"6,400",하락30,-0.47%,"1,000","1,060","16,567",32.74,"3,185",6.07,10.34
820,모나리자,"2,895",하락10,-0.34%,500,"1,059","36,571",1.50,"9,405",45.23,3.06
821,대구백화점,"9,780",상승110,+1.14%,"5,000","1,058","10,822",0.52,171,-5.69,-7.66
822,SG세계물산,522,하락3,-0.57%,500,"1,057","202,425",1.87,"47,694",58.00,0.73
823,TRUE 레버리지 S&P500 선물 ETN(H),"21,040",상승10,+0.05%,0,"1,052","5,000",0.00,368,N/A,N/A
824,크라운제과,"8,380",상승10,+0.12%,200,"1,049","12,524",2.75,"2,245",4.12,15.34
825,한화솔루션우,"40,700",하락150,-0.37%,"5,000","1,048","2,575",5.83,"15,037",21.83,N/A
826,휴니드,"7,390",상승270,+3.79%,"5,000","1,043","14,116",27.40,"170,172",11.27,6.67
827,미래에셋 인버스 2X 코스닥150 선물 ETN,"9,470",상승270,+2.93%,0,"1,042","11,000",0.00,"1,173,031",N/A,N/A
828,현대코퍼레이션홀딩스,"11,430",0,0.00%,"5,000","1,040","9,101",3.31,"4,143",3.10,15.95
829,보락,"1,734",하락11,-0.63%,200,"1,039","59,900",2.08,"237,745",34.00,6.54
830,미래에셋글로벌리츠,"3,555",0,0.00%,"1,000","1,033","29,060",0.62,"6,979",26.53,N/A
831,히어로즈 단기채권ESG액티브,"102,160",0,0.00%,0,"1,032","1,010",0.05,0,N/A,N/A
832,화성산업,"10,140",하락30,-0.29%,"5,000","1,029","10,150",7.95,"6,548",4.73,6.28
833,조광페인트,"8,010",하락100,-1.23%,500,"1,025","12,800",2.74,"23,042",-14.15,-4.21
834,에이엔피,"2,525",하락20,-0.79%,500,"1,025","40,581",0.00,"75,654",-2.33,N/A
835,두올,"3,090",하락20,-0.64%,"2,500","1,022","33,067",0.78,"46,582",14.05,3.78
836,엔에이치스팩19호,"1,990",0,0.00%,100,"1,021","51,290",2.51,0,165.83,0.62
837,신영와코루,"11,290",하락110,-0.96%,500,"1,016","9,000",26.34,78,4.32,6.86
838,신한 S&P500 VIX S/T 선물 ETN D,"16,855",하락110,-0.65%,0,"1,011","6,000",0.00,"10,414",N/A,N/A
839,일신석재,"1,303",하락11,-0.84%,500,"1,009","77,457",2.50,"53,618",43.43,4.37
840,QV KIS CD금리투자 ETN,"50,115",상승20,+0.04%,0,"1,002","2,000",0.00,1,N/A,N/A
841,메리츠 KIS CD금리투자 ETN,"50,095",0,0.00%,0,"1,002","2,000",0.00,0,N/A,N/A
842,대현,"2,260",하락10,-0.44%,500,"1,001","44,282",7.06,"19,172",3.94,10.97
843,기신정기,"3,420",하락65,-1.87%,500,999,"29,200",63.77,"16,040",14.37,3.44
844,KODEX 미국S&P500선물(H),"19,670",상승15,+0.08%,0,993,"5,050",0.88,"32,565",N/A,N/A
845,콤텍시스템,815,하락6,-0.73%,500,987,"121,051",4.16,"173,407",4.05,16.63
846,HANARO 200 TOP10,"8,430",하락30,-0.35%,0,982,"11,650",21.46,600,N/A,N/A
847,지엠비코리아,"5,130",하락10,-0.19%,500,978,"19,072",55.45,"8,820",8.26,4.75
848,삼성공조,"12,030",하락130,-1.07%,500,978,"8,126",2.64,"14,369",2.39,17.22
849,HL D&I,"2,580",하락15,-0.58%,"5,000",977,"37,859",1.78,"3,042",4.84,5.95
850,ACE 국고채10년,"87,755",하락265,-0.30%,0,977,"1,113",0.10,"2,621",N/A,N/A
851,국제약품,"4,605",하락10,-0.22%,"1,000",974,"21,160",2.52,"13,826",27.41,4.99
852,KC코트렐,"2,810",하락45,-1.58%,500,972,"34,600",0.91,"988,295",-2.76,-41.86
853,인팩,"9,630",하락360,-3.60%,500,963,"10,000",2.09,"35,701",7.30,12.28
854,하이스틸,"4,710",하락130,-2.69%,500,951,"20,191",2.02,"299,416",8.21,8.03
855,고려산업,"3,810",하락115,-2.93%,"1,000",950,"24,939",4.18,"320,177",136.07,0.65
856,TRUE 인버스 2X 코스닥 150 선물 ETN,"9,495",상승275,+2.98%,0,950,"10,000",0.00,"406,919",N/A,N/A
857,크라운해태홀딩스,"6,370",하락10,-0.16%,500,946,"14,847",2.14,"1,294",11.77,2.89
858,KODEX 국고채30년액티브,"101,475",하락675,-0.66%,0,940,926,0.18,"12,046",N/A,N/A
859,아모레G우,"14,520",하락70,-0.48%,500,936,"6,444",40.48,"3,343",22.41,N/A
860,DRB동일,"4,675",상승15,+0.32%,500,932,"19,930",0.42,"1,039",60.71,0.42
861,한신공영,"8,030",하락70,-0.86%,"5,000",929,"11,571",8.06,"6,561",2.04,6.49
862,한국프랜지,"3,050",하락15,-0.49%,"1,000",929,"30,450",4.33,"20,252",2.79,12.16
863,대원전선,"1,290",상승25,+1.98%,500,928,"71,965",2.85,"1,539,076",71.67,1.51
864,대동전자,"8,800",0,0.00%,500,923,"10,490",41.12,"6,056",18.88,5.13
865,SH에너지화학,829,하락9,-1.07%,500,921,"111,134",34.70,"145,251",48.76,1.99
866,새론오토모티브,"4,795",상승5,+0.10%,500,921,"19,200",66.56,"4,085",-15.47,-2.54
867,남광토건,"9,310",하락20,-0.21%,"5,000",915,"9,833",0.82,"1,523",4.73,19.85
868,신한 레버리지 코스닥 150 선물 ETN,"36,435",하락640,-1.73%,0,911,"2,500",0.00,2,N/A,N/A
869,사조씨푸드,"5,270",하락20,-0.38%,"1,000",907,"17,219",2.46,"7,287",10.93,3.54
870,삼호개발,"3,625",0,0.00%,500,906,"25,000",4.53,"3,239",15.30,2.70
871,대호에이엘,"1,619",하락33,-2.00%,500,903,"55,800",3.08,"118,078",14.20,8.19
872,한솔홈데코,"1,121",하락13,-1.15%,"1,000",903,"80,565",3.51,"84,959",-18.68,-3.11
873,명문제약,"2,645",하락45,-1.67%,500,898,"33,953",1.39,"18,162",11.40,9.27
874,텔코웨어,"9,250",상승30,+0.33%,500,898,"9,703",1.01,574,23.18,3.50
875,이건산업,"8,180",하락60,-0.73%,"5,000",896,"10,953",6.62,"14,533",16.73,2.74
876,신한 레버리지 은 선물 ETN(H),"8,915",상승275,+3.18%,0,892,"10,000",0.00,"27,314",N/A,N/A
877,다스코,"4,575",하락35,-0.76%,500,887,"19,397",3.47,"10,634",53.82,1.16
878,TIGER KRX바이오K-뉴딜,"6,095",하락25,-0.41%,0,887,"14,550",0.50,"69,342",N/A,N/A
879,마니커,"1,394",0,0.00%,500,885,"63,511",2.11,"42,507",87.12,2.04
880,KBSTAR Fn5G테크,"8,250",하락65,-0.78%,0,883,"10,700",0.02,"1,251",N/A,N/A
881,마스턴프리미어리츠,"3,315",하락20,-0.60%,"1,000",881,"26,580",0.50,"5,998",7.89,N/A
882,KC그린홀딩스,"3,925",하락150,-3.68%,500,881,"22,435",1.38,"58,837",-29.07,-1.86
883,DSR,"5,490",하락10,-0.18%,500,878,"16,000",2.14,"6,337",3.66,12.80
884,한일철강,"3,280",상승25,+0.77%,500,876,"26,697",1.05,"26,198",-58.57,-0.87
885,이화산업,"31,250","상승5,400",+20.89%,"5,000",875,"2,800",0.23,"530,607","1,644.74",0.04
886,혜인,"6,880",하락60,-0.86%,500,875,"12,713",4.38,"68,943",-42.21,-1.89
887,진양산업,"6,720",하락30,-0.44%,500,874,"13,000",0.92,"29,268",14.24,12.43
888,동방아그로,"6,380",하락30,-0.47%,500,869,"13,618",31.09,"3,940",12.81,4.57
889,한솔로지스틱스,"3,150",하락65,-2.02%,500,866,"27,477",3.73,"47,149",3.57,26.80
890,TIGER 미국다우존스30,"22,275",상승30,+0.13%,0,864,"3,880",0.14,"4,529",N/A,N/A
891,KODEX 은선물(H),"4,965",상승45,+0.91%,0,864,"17,400",0.01,"86,567",N/A,N/A
892,솔루스첨단소재1우,"10,210",하락220,-2.11%,100,863,"8,455",12.22,"2,162",-39.42,N/A
893,동일고무벨트,"6,210",하락20,-0.32%,500,863,"13,900",2.19,"3,182",11.07,3.74
894,케이비아이동국실업,860,상승62,+7.77%,500,862,"100,273",0.32,"2,575,736",18.70,2.43
895,신송홀딩스,"7,260",하락210,-2.81%,500,859,"11,829",1.91,"53,528",57.17,1.58
896,코스맥스비티아이,"8,920",하락30,-0.34%,500,857,"9,604",3.93,"2,046",-13.12,-2.14
897,SK우,"151,000",하락800,-0.53%,200,855,566,1.08,308,10.27,N/A
898,보해양조,614,하락1,-0.16%,500,854,"139,120",1.32,"60,164",-30.70,-3.39
899,TIGER 200선물레버리지,"12,560",하락55,-0.44%,0,854,"6,800",3.41,"78,881",N/A,N/A
900,TIGER 200 건설,"3,470",상승15,+0.43%,0,849,"24,480",5.04,"395,294",N/A,N/A
901,화천기공,"38,600",하락500,-1.28%,"5,000",849,"2,200",9.10,"1,057",2.27,11.47
902,KH 필룩스,442,0,0.00%,500,843,"190,713",5.90,0,-0.72,-21.61
903,한창제지,"1,412",하락2,-0.14%,500,842,"59,667",0.74,"12,994",67.24,1.15
904,상상인증권,774,상승1,+0.13%,"1,000",839,"108,337",0.54,"22,532",22.11,1.76
905,KODEX 미국메타버스나스닥액티브,"6,995",0,0.00%,0,836,"11,950",0.94,"4,460",N/A,N/A
906,조비,"16,070",상승400,+2.55%,"5,000",834,"5,192",1.40,"12,059",9.66,15.06
907,ACE G2전기차&자율주행액티브,"8,775",하락25,-0.28%,0,825,"9,400",0.14,"4,456",N/A,N/A
908,서울식품,220,0,0.00%,100,824,"374,756",2.48,"895,189",110.00,2.49
909,KODEX 바이오,"8,350",하락120,-1.42%,0,822,"9,840",0.23,"106,471",N/A,N/A
910,DSR제강,"5,700",하락110,-1.89%,500,821,"14,400",4.55,"26,027",2.84,17.17
911,써니전자,"2,330",하락5,-0.21%,500,812,"34,845",7.02,"52,325",16.07,7.12
912,태양금속,"2,200",상승120,+5.77%,500,807,"36,700",3.91,"338,178",-137.50,-0.62
913,화승알앤에이,"4,250",하락90,-2.07%,500,807,"18,994",2.14,"25,789",6.36,15.85
914,삼화왕관,"37,450",상승800,+2.18%,"5,000",807,"2,154",4.05,"1,041",-4.69,-13.08
915,태평양물산,"1,653",하락6,-0.36%,500,804,"48,636",3.18,"54,273",3.18,13.73
916,KBSTAR 단기국공채액티브,"105,055",상승5,0.00%,0,804,765,0.00,"2,272",N/A,N/A
917,한세엠케이,"2,650",상승30,+1.15%,500,798,"30,107",0.51,"15,671",-1.51,-88.24
918,천일고속,"55,800",상승500,+0.90%,"5,000",798,"1,429",0.04,86,-13.28,-19.21
919,남성,"2,190",하락20,-0.90%,500,793,"36,212",1.87,"22,343",24.89,2.67
920,NH프라임리츠,"4,245",하락40,-0.93%,500,792,"18,660",0.25,137,10.77,7.59
921,부산산업,"74,800",하락200,-0.27%,"5,000",790,"1,056",2.74,479,30.52,4.56
922,티웨이홀딩스,721,상승19,+2.71%,500,789,"109,472",1.03,"763,240",1.49,48.59
923,엔케이,984,상승24,+2.50%,500,787,"79,983",2.88,"196,757",7.34,9.85
924,대유에이텍,677,하락2,-0.29%,500,785,"115,933",1.62,"42,067",-1.38,-55.60
925,영흥,772,하락1,-0.13%,500,782,"101,310",0.60,"13,093",-257.33,-0.20
926,유성기업,"2,985",하락15,-0.50%,500,775,"25,948",11.08,"4,537",4.07,6.72
927,인터지스,"2,600",하락15,-0.57%,500,773,"29,748",3.03,"15,333",2.51,13.56
928,문배철강,"3,770",하락45,-1.18%,500,773,"20,504",2.75,"57,354",2.95,16.87
929,TIGER 소프트웨어,"9,115",하락45,-0.49%,0,773,"8,480",0.05,"21,642",N/A,N/A
930,ARIRANG 신흥국MSCI(합성 H),"9,110",하락30,-0.33%,0,773,"8,480",0.08,"4,205",N/A,N/A
931,호전실업,"7,900",하락100,-1.25%,500,770,"9,750",1.93,"15,069",2.83,21.24
932,오리엔트바이오,648,하락3,-0.46%,500,768,"118,583",1.20,"85,613",4.29,51.92
933,SK케미칼우,"36,150",하락400,-1.09%,"5,000",765,"2,115",16.31,539,3.71,N/A
934,비상교육,"5,870",상승10,+0.17%,500,763,"12,997",5.43,"2,417",-75.26,-0.51
935,시디즈,"38,100",하락200,-0.52%,500,762,"2,000",1.16,475,29.95,N/A
936,한익스프레스,"6,320",상승120,+1.94%,500,758,"12,000",2.60,"45,045",10.90,8.01
937,덕성,"4,830",하락25,-0.51%,500,757,"15,680",2.57,"17,660",32.86,2.99
938,신세계건설,"18,850",하락80,-0.42%,"5,000",754,"4,000",6.36,"1,753",-5.30,-5.58
939,세원정공,"7,500",하락40,-0.53%,500,750,"10,000",14.35,"1,576",-41.21,-2.52
940,우성,"24,250",하락250,-1.02%,"5,000",749,"3,090",0.99,"1,303",591.46,0.07
941,두산2우B,"83,800","상승1,400",+1.70%,"5,000",748,893,0.12,57,-2.58,N/A
942,KODEX 미국반도체MV,"11,410",하락75,-0.65%,0,747,"6,550",0.10,"5,794",N/A,N/A
943,한국종합기술,"6,810",하락40,-0.58%,500,746,"10,950",2.69,"17,600",19.63,2.61
944,영보화학,"3,720",하락10,-0.27%,500,744,"20,000",52.19,"4,768",11.14,4.27
945,KBSTAR 미국단기투자등급회사채액티브,"10,205",상승25,+0.25%,0,740,"7,250",0.00,485,N/A,N/A
946,사조오양,"7,840",하락100,-1.26%,"5,000",739,"9,423",2.08,"4,795",8.66,4.24
947,KODEX 미국종합채권SRI액티브(H),"97,310",상승30,+0.03%,0,739,759,0.01,130,N/A,N/A
948,까뮤이앤씨,"1,628",하락7,-0.43%,500,735,"45,152",1.49,"28,182",-4.62,-17.86
949,국동,"1,280",하락22,-1.69%,500,734,"57,372",3.85,"199,993",51.20,1.32
950,티에이치엔,"4,060",하락125,-2.99%,500,731,"18,000",3.90,"68,127",-15.38,-5.48
951,평화산업,"1,334",상승19,+1.44%,500,732,"54,902",2.37,"237,911",12.02,18.05
952,우진플라임,"3,645",하락35,-0.95%,500,729,"20,000",6.85,"18,474",3.34,23.63
953,신한 인버스 2X WTI원유 선물 ETN(H),115,상승5,+4.55%,0,728,"633,000",0.00,"1,162,012",N/A,N/A
954,부국철강,"3,635",하락5,-0.14%,500,727,"20,000",3.39,"33,603",10.24,5.76
955,서원,"1,530",상승25,+1.66%,500,726,"47,475",2.08,"382,918",255.00,0.25
956,세하,"1,260",하락12,-0.94%,"1,000",725,"57,563",0.42,"8,825",32.31,2.27
957,범양건영,"2,920",하락30,-1.02%,"1,000",725,"24,832",2.35,"20,728",-7.89,-11.33
958,KBSTAR 중국본토대형주CSI100,"19,010",0,0.00%,0,722,"3,800",0.00,42,N/A,N/A
959,메타랩스,"2,895",상승190,+7.02%,"2,500",721,"24,905",0.00,"33,604",-14.05,-6.27
960,한창,907,하락66,-6.78%,500,720,"79,396",3.21,"1,959,684",-10.31,-25.34
961,TIGER 국고채30년스트립액티브,"49,030",하락265,-0.54%,0,720,"1,468",0.82,"50,709",N/A,N/A
962,미래에셋맵스리츠,"3,580",상승20,+0.56%,"1,000",720,"20,100",0.55,"3,010",111.88,0.69
963,신풍제약우,"32,700",하락450,-1.36%,500,719,"2,200",0.12,232,-51.01,N/A
964,KBSTAR 비메모리반도체액티브,"8,820",하락170,-1.89%,0,718,"8,140",0.00,"44,732",N/A,N/A
965,TIGER 차이나CSI300레버리지(합성),"22,275",하락85,-0.38%,0,717,"3,220",0.00,"2,489",N/A,N/A
966,TIGER 경기방어,"9,185",하락5,-0.05%,0,716,"7,800",0.00,"1,116",N/A,N/A
967,인디에프,"1,013",하락16,-1.55%,500,716,"70,713",2.79,"31,450",-7.03,-25.55
968,미래에셋 레버리지 코스닥150 선물 ETN,"35,725","하락1,225",-3.32%,0,714,"2,000",0.00,"70,029",N/A,N/A
969,ACE 미국WideMoat가치주,"19,835",상승30,+0.15%,0,714,"3,600",0.20,"4,451",N/A,N/A
970,TIGER 200 중공업,"3,305",상승35,+1.07%,0,711,"21,520",0.35,"173,108",N/A,N/A
971,TIGER 미국S&P500TR(H),"10,200",하락5,-0.05%,0,709,"6,950",1.46,"26,589",N/A,N/A
972,씨아이테크,"1,526",상승37,+2.48%,500,708,"46,403",3.77,"370,074",-95.38,-1.30
973,대우부품,"1,483",하락2,-0.13%,500,707,"47,646",1.40,"11,773",-8.06,-28.85
974,쌍방울,268,하락14,-4.96%,500,704,"262,592",1.97,"4,969,224",-0.73,-52.32
975,KODEX WTI원유선물(H),"14,345",하락300,-2.05%,0,699,"4,875",0.00,"28,166",N/A,N/A
976,TRUE S&P500 선물 ETN,"13,980",상승90,+0.65%,0,699,"5,000",0.00,2,N/A,N/A
977,KBSTAR 고배당,"12,010",상승15,+0.13%,0,697,"5,800",0.11,"5,431",N/A,N/A
978,KODEX 한국대만IT프리미어,"17,775",하락15,-0.08%,0,693,"3,900",0.00,81,N/A,N/A
979,신한 WTI원유 선물 ETN(H),"6,870",하락155,-2.21%,0,687,"10,000",0.00,573,N/A,N/A
980,상신브레이크,"3,155",하락60,-1.87%,500,677,"21,471",1.54,"27,074",95.61,0.39
